Timestamp (ms)	Yaw (degree)	Pitch (degree)	Roll (degree)
4700.324773788452	231.92	18.27	38.53
4710.487365722656	231.15	18.04	38.57
4720.460891723633	230.36	17.87	38.65
4729.433536529541	229.49	17.76	38.77
4740.486621856689	228.42	17.79	38.87
4749.471187591553	227.34	17.79	38.95
4760.4944705963135	226.16	17.85	38.96
4770.101308822632	225.04	17.89	38.93
4779.475688934326	224.03	17.99	38.78
4790.400981903076	223.18	18.08	38.6
4800.313472747803	222.5	18.16	38.4
4810.243129730225	221.95	18.25	38.19
4820.221185684204	221.5	18.35	38.0
4830.242872238159	221.09	18.44	37.82
4840.16227722168	220.7	18.54	37.69
4850.135564804077	220.34	18.65	37.58
4860.108137130737	220.01	18.75	37.51
4871.080160140991	219.74	18.88	37.47
4880.1109790802	219.54	19.02	37.46
4891.026020050049	219.42	19.2	37.49
4901.000499725342	219.39	19.42	37.56
4910.675048828125	219.57	19.55	37.72
4920.615673065186	219.76	19.68	37.9
4930.932998657227	219.83	19.82	37.92
4939.904451370239	219.86	19.99	37.93
4949.9194622039795	219.82	20.21	37.85
4960.848331451416	219.78	20.38	37.82
4970.823287963867	219.74	20.56	37.73
4980.794429779053	219.71	20.72	37.62
4990.164279937744	219.7	20.87	37.46
5002.743244171143	219.7	21.0	37.26
5010.799169540405	219.7	21.08	36.97
5020.695209503174	219.74	21.09	36.74
5030.735731124878	219.88	21.09	36.58
5040.693521499634	220.12	21.11	36.48
5050.608396530151	220.46	21.16	36.45
5060.581207275391	220.88	21.27	36.5
5070.993661880493	221.38	21.31	36.68
5080.528020858765	221.69	21.39	36.8
5090.501546859741	221.65	21.45	36.87
5099.4768142700195	221.6	21.53	36.94
5110.501527786255	221.64	21.64	36.94
5122.474431991577	221.65	21.73	36.78
5130.4521560668945	221.67	21.78	36.59
5140.487432479858	221.75	21.73	36.57
5150.397777557373	221.82	21.69	36.55
5160.3710651397705	221.87	21.71	36.53
5170.344591140747	221.91	21.77	36.49
5179.320335388184	221.96	21.87	36.41
5190.292596817017	222.04	21.98	36.32
5200.283527374268	222.14	22.08	36.26
5209.296226501465	222.25	22.15	36.24
5220.707893371582	222.35	22.19	36.23
5230.184078216553	222.41	22.23	36.22
5240.158319473267	222.43	22.28	36.19
5250.137090682983	222.41	22.34	36.14
5260.103940963745	222.36	22.41	36.03
5270.078182220459	222.28	22.45	35.85
5280.118942260742	222.18	22.44	35.61
5290.05241394043	222.1	22.37	35.37
5299.000024795532	222.04	22.3	35.13
5309.97109413147	222.02	22.2	34.92
5321.944713592529	222.04	22.08	34.72
5331.007480621338	222.11	21.95	34.53
5339.89143371582	222.2	21.8	34.36
5350.865840911865	222.31	21.6	34.24
5360.871076583862	222.44	21.41	34.19
5371.807098388672	222.54	21.25	34.18
5380.7830810546875	222.62	21.1	34.14
5390.759706497192	222.65	20.96	34.09
5400.282382965088	222.66	20.8	34.01
5409.705400466919	222.59	20.69	33.74
5420.675754547119	222.52	20.59	33.44
5430.678129196167	222.48	20.47	33.14
5440.657615661621	222.48	20.32	32.84
5449.6424198150635	222.47	20.14	32.54
5460.570335388184	222.58	19.96	32.32
5470.543622970581	222.71	19.77	32.13
5479.517936706543	222.88	19.6	31.96
5490.4890060424805	223.08	19.45	31.78
5500.462055206299	223.29	19.25	31.64
5510.434865951538	223.47	19.0	31.56
5520.941972732544	223.58	18.78	31.44
5530.916213989258	223.67	18.6	31.4
5539.959192276001	223.83	18.48	31.41
5550.860643386841	224.15	18.43	31.47
5560.865879058838	224.63	18.46	31.54
5571.804761886597	225.18	18.58	31.64
5580.780506134033	225.75	18.77	31.9
5590.752840042114	226.23	18.95	32.13
5600.727319717407	226.59	19.06	32.27
5610.703706741333	226.85	19.12	32.37
5620.677947998047	226.76	19.08	32.38
5629.648923873901	226.67	19.06	32.4
5639.62197303772	226.31	18.9	32.52
5650.258779525757	225.91	18.76	32.42
5659.568548202515	225.62	18.58	32.28
5670.539617538452	225.52	18.43	32.11
5679.748773574829	225.59	18.31	31.9
5690.54102897644	225.78	18.22	31.73
5699.502229690552	226.03	18.18	31.57
5709.4361782073975	226.34	18.13	31.62
5720.9601402282715	226.62	18.12	31.74
5730.936765670776	226.84	18.08	31.89
5739.998817443848	227.03	17.99	32.06
5749.9589920043945	227.21	17.85	32.24
5760.852336883545	227.39	17.69	32.38
5771.824359893799	227.45	17.52	32.49
5780.799388885498	227.41	17.39	32.63
5789.8595333099365	227.29	17.31	32.62
5799.750328063965	227.29	17.2	32.44
5809.721231460571	227.36	17.1	32.3
5819.69952583313	227.5	17.03	32.15
5828.671455383301	227.67	17.0	31.97
5839.641571044922	227.88	16.88	31.96
5849.614858627319	228.02	16.76	31.93
5859.587669372559	228.07	16.65	31.89
5870.559215545654	228.04	16.53	31.84
5879.5342445373535	227.92	16.4	31.79
5889.507293701172	227.75	16.26	31.75
5899.4810581207275	227.56	16.08	31.65
5909.454584121704	227.4	15.96	31.44
5920.427083969116	227.31	15.86	31.22
5929.40092086792	227.31	15.74	31.05
5939.374923706055	227.4	15.67	30.89
5950.064182281494	227.5	15.66	30.81
5959.321737289429	227.55	15.64	30.8
5970.292568206787	227.49	15.59	30.81
5979.2680740356445	227.42	15.48	30.75
5990.238428115845	227.36	15.39	30.66
6000.211715698242	227.38	15.39	30.53
6009.187936782837	227.49	15.45	30.4
6020.158767700195	227.68	15.52	30.26
6030.1313400268555	227.9	15.59	30.15
6039.10756111145	228.14	15.62	30.17
6050.084590911865	228.34	15.69	30.25
6060.052871704102	228.49	15.75	30.34
6070.025682449341	228.58	15.81	30.46
6080.048561096191	228.62	15.89	30.61
6089.975833892822	228.58	16.04	30.58
6100.0800132751465	228.54	16.2	30.52
6109.9677085876465	228.52	16.38	30.47
6121.009588241577	228.53	16.56	30.4
6130.045175552368	228.54	16.76	30.34
